date,Spice Name,daily_volume_kg,daily_shipment_count,daily_fob_total,daily_buyer_count,daily_exporter_count,price_per_kg_inr_mean,price_per_kg_inr_median,price_per_kg_inr_min,price_per_kg_inr_max,price_per_kg_inr_vwap,rolling7_volume_kg,rolling14_volume_kg,rolling7_avg_price,lag1_price,lag7_price,rolling7_price_std,price_momentum_1d,price_momentum_7d,volume_shock,day_of_week,month,week_of_year
2025-06-06,Chilli Powder,132546.9,23.0,18105688.22,8.0,9.0,269.4048102463768,275.7159375,75.99727800000001,667.6425611666667,136.5983528965477,725377.26,1561715.46,163.67968084667046,136.95748112187204,271.96905400827615,29.21800629313308,-0.0026221877212004863,-0.49774303038024703,1.2790975829597966,4,6,23
2025-06-07,Chilli Powder,77995.4,11.0,13710785.92,5.0,6.0,250.3057769772727,221.5532667,76.49902703,531.7510931,175.78967376365327,670607.6599999999,1529070.2599999998,163.3765627025992,136.5983528965477,177.9115007721523,29.05631146660613,0.28690917596046694,-0.011926306052672864,0.8141389258810434,5,6,23
2025-06-08,Chilli Powder,3124.0,4.0,1096033.69,1.0,1.0,352.255643975,361.26317465,316.7331641,369.7630625,350.8430505754878,673331.6599999999,1496194.2599999998,182.2113199269546,175.78967376365327,218.99975000499998,75.97381562977428,0.9958114891730858,0.6020248907474903,0.0324773084337071,6,6,23
2025-06-09,Chilli Powder,193570.88,44.0,27177427.240000002,16.0,21.0,279.49380664075755,218.56338195,70.59150308,883.8109333333333,140.40039101535027,773578.54,1503090.14,180.38552434384664,350.8430505754878,153.18096009710575,76.93523385084286,-0.5998199457419734,-0.08343444951417933,1.7515948154404595,0,6,24
2025-06-10,Chilli Powder,128143.0,30.0,23427422.26,9.0,8.0,259.4967365692222,186.38474029999998,77.49963333,908.6183725,182.82248939974872,771761.5800000001,1381205.3399999999,181.7814362389065,140.40039101535027,173.05110613432964,76.86859606300379,0.30215085640153494,0.05646530371111358,1.162277344772721,1,6,24
2025-06-11,Chilli Powder,85905.904,50.0,22085389.8,10.0,12.0,345.381457541,302.04245265,129.3160583,1006.566264,257.08814845795825,722452.684,1368008.4440000001,197.21422674723115,182.82248939974872,149.05861489968584,79.98521433459969,0.40621730566103764,0.7247453200271226,0.8323608470392229,2,6,24
2025-06-12,Chilli Powder,80176.4,24.0,15055504.46,7.0,11.0,332.18263489041664,251.02289585,141.017625,908.6176458333333,187.77975140715822,701462.4839999999,1353341.844,204.4745510737006,257.08814845795825,136.95748112187204,75.80122562687188,-0.2695900120893129,0.37108064392672224,0.800092396673348,3,6,24
2025-06-13,Chilli Powder,239604.944,39.0,44396289.42,13.0,14.0,326.1219771526496,274.6699075,79.36978992,676.7854,185.28953818805982,808520.5279999999,1533897.788,211.43043468677374,187.77975140715822,136.5983528965477,70.58936541928412,-0.013261351133109778,0.35645514209375717,2.0744490089186702,4,6,24
2025-06-14,Chilli Powder,3529.1,7.0,2147572.26,1.0,2.0,464.7170292857143,388.082337,265.7796429,659.8179297,608.5325607223315,734054.228,1404661.888,273.2508471094421,185.28953818805982,175.78967376365327,163.07699714133125,2.284225146617294,2.4617082317388843,0.033653780684987755,5,6,24
2025-06-15,Chilli Powder,10000.0,1.0,1263859.66,1.0,1.0,126.385966,126.385966,126.385966,126.385966,126.385966,740930.2279999999,1414261.888,241.18554931294383,608.5325607223315,350.8430505754878,167.29021787746095,-0.7923102654523874,-0.6397649439181163,0.09447583234517462,6,6,24
2025-06-16,Chilli Powder,25850.0,10.0,2549093.84,4.0,4.0,241.747180142,239.00875,80.50737522,321.302625,98.6109802731528,573209.348,1346787.888,235.2156334926299,126.385966,140.40039101535027,172.16101103542087,-0.21976321110563168,-0.29764454671375196,0.3156787317432234,0,6,25
2025-06-17,Chilli Powder,261002.75,22.0,43246225.49,10.0,11.0,363.0963147972727,243.69127939999998,64.00000364,908.1355333,165.69260474006882,706069.098,1477830.678,232.76850711267565,98.6109802731528,182.82248939974872,173.14876711024425,0.6802652633722903,-0.09369681331832602,2.587592708950421,1,6,25
2025-06-18,Chilli Powder,90025.99,34.0,14975995.4,8.0,12.0,261.2797046842157,187.94701325,50.58483333,605.8339916,166.35191016248467,710189.184,1432641.868,219.8061873561794,165.69260474006882,257.08814845795825,174.4164272518403,0.0039790878020786735,-0.3529382386536255,0.8873437447337976,2,6,25
2025-06-19,Chilli Powder,163692.2,28.0,18215962.56,10.0,10.0,262.77958781035716,207.0544861,57.37446759,675.0844792,111.28179937315548,793704.9839999999,1495167.4679999999,208.87790849417902,166.35191016248467,187.77975140715822,179.09141046174932,-0.3310458577574451,-0.40738126161501886,1.4436666306734445,3,6,25
2025-06-20,Chilli Powder,85841.06,29.0,22871452.24,9.0,11.0,288.2553739655172,277.5752021,133.4128047,605.7723935,266.43953650097717,639941.1000000001,1448461.628,220.47076539602435,111.28179937315548,185.28953818805982,179.93451090796913,1.3942777525329126,0.43796319590668986,0.9389730086096983,4,6,25
2025-06-21,Chilli Powder,312021.0,22.0,44563973.13,8.0,9.0,228.5246866802273,209.209077,59.46012381,462.76996,142.8236340772794,948433.0,1682487.2280000001,153.94091873244548,266.43953650097717,608.5325607223315,55.84524125464801,-0.4639548020803752,-0.7652982875595893,2.302900679331065,5,6,25
2025-06-22,Chilli Powder,16632.0,2.0,4580963.1,1.0,1.0,279.3375055,279.3375055,270.7424934,287.9325176,275.43068181818177,955065.0,1695995.2280000001,175.23302099218571,142.8236340772794,126.385966,70.16546825042141,0.9284671167879051,1.179282166646428,0.12190165067299086,6,6,25
2025-06-23,Chilli Powder,131805.6,22.0,26551204.86,6.0,8.0,260.79186530322727,228.56510255,8.633928571,659.49552,201.44216072489783,1061020.6,1634229.948,189.9231896281493,275.43068181818177,98.6109802731528,61.70431117908712,-0.26862846435578114,1.0427964529599265,0.869577084554249,0,6,26
2025-06-24,Chilli Powder,286093.2,29.0,45540952.4,8.0,12.0,331.2108005493103,227.7675,99.30555533,797.5351744,159.18222593925853,1086111.05,1792180.148,188.9931355137478,201.44216072489783,165.69260474006882,62.17765234716157,-0.209786941490129,-0.03929190932222637,1.843874436228229,1,6,26
2025-06-25,Chilli Powder,68729.67,33.0,9887593.0,6.0,12.0,394.92633276757573,295.21625,90.17075893,926.2256429,143.8620758691561,1064814.73,1775003.9139999999,185.78030204327231,159.18222593925853,166.35191016248467,64.09406378558117,-0.09624284356940938,-0.13519432551968646,0.4518229100756336,2,6,26
2025-06-26,Chilli Powder,142999.3,22.0,24330556.95,12.0,13.0,229.57261175681816,219.9463673,84.134736,349.21488,170.1445877782347,1044121.8300000001,1837826.814,194.1892718154265,143.8620758691561,111.28179937315548,56.04725287259307,0.1826924278013533,0.528952521765915,0.9586956916703866,3,6,26
2025-06-27,Chilli Powder,223932.8,32.0,26992609.62,8.0,11.0,228.63919459764105,175.16571635000003,12.931779890625,666.8861912,120.5388831841473,1182213.57,1822154.6700000002,173.34632134159364,170.1445877782347,266.43953650097717,51.65760065826097,-0.2915502940284127,-0.5475938565007028,1.3259275986825287,4,6,26
2025-06-28,Chilli Powder,127280.68,40.0,24992541.12,8.0,18.0,252.43318362250002,226.82488189999998,77.12270269999999,666.8861912,196.35769638844025,997473.25,1945906.25,180.99404452890232,120.5388831841473,142.8236340772794,50.33143730756782,0.6289988027221434,0.3748263559950764,0.893221707950564,5,6,26
2025-06-29,Chilli Powder,2500.0,1.0,400000.03,1.0,1.0,160.000012,160.000012,160.000012,160.000012,160.000012,983341.25,1938406.25,164.50394884059068,196.35769638844025,275.43068181818177,28.338812129080086,-0.1851604752813787,-0.4190915443994735,0.017796466892851286,6,6,26
2025-06-30,Chilli Powder,178154.4,30.0,20316589.97,12.0,13.0,302.4768169498889,275.7789096,77.96892857,966.6612499999999,114.03922648270299,1029690.05,2090710.65,152.01781537741996,160.000012,201.44216072489783,28.60495773099409,-0.2872548879389897,-0.43388600443756076,1.2111225120607896,0,6,27
2025-05-01,Cinnamon,1016.7802399999999,5.0,371579.97,2.0,2.0,442.5997473585447,377.3163333,324.7182159927235,582.896,365.44767037368865,1016.7802399999999,1016.7802399999999,365.44767037368865,,,,,,1.0,3,5,18
2025-05-02,Cinnamon,14844.52,8.0,7685068.359999999,4.0,6.0,468.0976390875,476.0999167,254.8143583,628.874993,517.7040658706659,15861.30024,15861.30024,441.57586812217727,365.44767037368865,,107.66152973493352,0.4166298155390822,,1.8717910606804073,4,5,18
2025-05-03,Cinnamon,26090.0,4.0,9840404.41,4.0,4.0,379.888181575,335.33885714999997,220.0,628.875012,377.1714990418168,41951.30024,41951.30024,420.1077450953905,517.7040658706659,,84.72392466896675,-0.27145347331298975,,1.8657347818118546,5,5,18
2025-05-04,Cinnamon,,,,,,,,,,,41951.30024,41951.30024,420.1077450953905,377.1714990418168,,84.72392466896675,,,,6,5,18
2025-05-05,Cinnamon,1382.0,5.0,319076.92000000004,4.0,4.0,582.3140315799999,482.1376389,186.269359,1144.3345,230.88054994269177,43333.30024,43333.30024,372.8009463072158,,,117.20563888829984,,,0.12756932819294542,0,5,19
2025-05-06,Cinnamon,168.0,2.0,49361.299999999996,2.0,2.0,385.7352,385.7352,268.7487333,502.7216667,293.81726187857146,43501.30024,43501.30024,357.00420942148696,230.88054994269177,,107.4735121860063,0.27259425686356686,,0.019309767647533654,1,5,19
2025-05-07,Cinnamon,2905.20492,9.0,968669.25,5.0,6.0,494.53540694785767,360.555,52.0,1349.98,333.4254473349164,46406.50516,46406.50516,353.07441574039177,293.81726187857146,,96.60799308303824,0.13480550871348784,,0.37562038899289524,2,5,19
2025-05-08,Cinnamon,726.0,5.0,366774.83999999997,4.0,4.0,797.10310982,536.0665566,404.9137917,1349.98,505.1995041410469,46115.72492,47132.50516,376.3663880349515,333.4254473349164,365.44767037368865,115.23833640601146,0.5151798045983824,0.3824127093886107,0.09445801855129983,3,5,19
2025-05-09,Cinnamon,70.0,2.0,85499.09999999999,2.0,2.0,854.3433335,854.3433335,340.442,1368.244667,1221.4157145714285,31341.20492,47202.50516,493.6516628184119,505.1995041410469,517.7040658706659,368.2380702495861,1.4176898523447896,1.359293262488237,0.013400888736475549,4,5,19
2025-05-10,Cinnamon,4671.89336,8.0,2015648.46,3.0,5.0,569.9478545291721,506.42030745,313.01402103337676,1144.3345,431.4414531007221,9923.09828,51874.39852,502.69665516156283,1221.4157145714285,377.1714990418168,365.4608028849239,-0.6467693611981187,0.14388667806760336,2.8248596727593833,5,5,19
2025-05-11,Cinnamon,636.2,3.0,308799.5,2.0,2.0,429.17647103333337,375.8972667,311.7696035,599.8625429,485.3811694698208,10559.29828,52510.59852,500.2230143484568,431.4414531007221,,333.68273004434946,0.12502209971118905,,0.42175151055586996,6,5,19
2025-05-12,Cinnamon,3.6,1.0,3683.78,1.0,1.0,1023.2722221999999,1023.2722221999999,1023.2722221999999,1023.2722221999999,1023.2722221999999,9180.89828,52514.19852,613.4218246709295,485.3811694698208,230.88054994269177,360.4169580897693,1.1081827779139322,3.4320416875912345,0.002744829452570735,0,5,20
2025-05-13,Cinnamon,266.2,10.0,155941.28,7.0,7.0,732.9441132357143,804.0083333499999,325.898,1142.877143,585.804958723366,9279.09828,52780.39852,655.1343527916143,1023.2722221999999,293.81726187857146,333.12619525329893,-0.4275179702778351,0.9937731193120538,0.2008169267930202,1,5,20
2025-05-14,Cinnamon,39.0,1.0,23054.76,1.0,1.0,591.1476923,591.1476923,591.1476923,591.1476923,591.1476923,6412.89336,52819.39852,691.9518163580549,585.804958723366,333.4254473349164,304.67123408960396,0.009120328356860163,0.7729531354762162,0.042570488026952,2,5,20
2025-05-15,Cinnamon,3565.9828049999996,14.0,1173017.4,7.0,7.0,399.18939437221115,407.1077349032107,200.0,888.848,328.9464543489295,9252.876165,55368.601085,666.7728092448953,591.1476923,505.1995041410469,328.98985679010406,-0.44354607379234545,-0.34887811319567175,2.697742754779427,3,5,20
2025-05-16,Cinnamon,618.0,6.0,377422.1,4.0,4.0,542.7152519666666,637.79120235,129.99975,703.8675,610.7153721459547,9800.876165,41142.081085,579.5299031841132,328.9464543489295,1221.4157145714285,220.46933514821285,0.8565798903493858,-0.4999938474180815,0.44138910921542085,4,5,20
2025-05-17,Cinnamon,8476.6,24.0,4203943.73,5.0,10.0,505.1836659041667,537.16695,290.5206,671.6682857,495.94692800363356,13605.582805,23528.681085,588.7449710273864,610.7153721459547,431.4414531007221,214.51568272451814,-0.18792460346796813,0.14951153728812505,4.361165622261633,5,5,20
2025-05-18,Cinnamon,2280.0,5.0,498418.24,2.0,2.0,241.13816002,201.0000962,200.9999615,401.69055,218.60449125087717,15249.382805,25808.681085,550.6340169961087,495.94692800363356,485.3811694698208,255.68687047021996,-0.5592179749336494,-0.5496230488511582,1.0465997348277598,6,5,20
2025-05-19,Cinnamon,1735.0,9.0,829841.58,4.0,5.0,691.6003567777777,629.3218333000001,200.9999615,1190.079,478.2948587717579,16980.782805000003,26161.681085,472.7801079349312,218.60449125087717,1023.2722221999999,148.13963969097964,1.1879461672306273,-0.5325829741147077,0.7152202663132761,0,5,21
2025-05-20,Cinnamon,8396.5,14.0,7834833.4799999995,6.0,6.0,593.84194615,554.4333568,338.0955769,1013.496,933.1070660374621,25111.082805,34390.181085000004,522.3946946940879,478.2948587717579,585.804958723366,228.60707119854067,0.9509033997012717,0.5928630376754838,2.3406198950646964,1,5,21
2025-05-21,Cinnamon,3165.61049,10.0,1217393.3599999999,6.0,7.0,336.7416052294793,312.1175351,195.2646583,635.2499499999999,384.56827326578326,28237.693295,34650.586655,492.88334911777116,933.1070660374621,591.1476923,231.56707780961594,-0.5878626502113062,-0.34945483459551474,0.7847409205313419,2,5,21
2025-05-22,Cinnamon,298.75,3.0,62300.810000000005,3.0,3.0,339.44344973333335,312.6015734,133.6138333,572.1149425,208.53827611994984,24970.46049,34223.336655,475.68218079934553,384.56827326578326,328.9464543489295,249.54809919891954,-0.45773406019943663,-0.36604187896567764,0.08374895612507784,3,5,21
2025-05-23,Cinnamon,1375.6,8.0,641758.0599999999,5.0,6.0,530.0405106875,487.98826135,305.4375,970.7955128,466.5295579933702,25728.06049,35528.936655,455.08420734897624,208.53827611994984,610.7153721459547,242.39272371157872,1.2371411458538453,-0.23609331077739037,0.37426839865145234,4,5,21
2025-05-24,Cinnamon,8068.12016,13.0,1177361.71,6.0,9.0,399.4654720758569,329.6951167,27.777852499999998,970.7878205,145.92763700636306,25319.580649999996,38925.163455,405.0814514922234,466.5295579933702,495.94692800363356,267.3734868879494,-0.6872060204844795,-0.7057595706988754,2.230559893573909,5,5,21
2025-05-25,Cinnamon,,,,,,,,,,,23039.580649999996,38288.963455000005,436.160944865781,145.92763700636306,218.60449125087717,278.6977656145553,,,,6,5,21
2025-05-26,Cinnamon,2045.7,4.0,791408.2699999999,3.0,3.0,355.8973996,348.64805695,245.2767345,481.01675,386.86428608818494,23350.280649999997,40331.063455,420.9225160851856,,478.2948587717579,278.43270583324755,,-0.19115943022754422,0.5256553522409163,0,5,22
2025-05-27,Cinnamon,4049.76666,17.0,1998328.95,6.0,7.0,453.03720693161523,533.7784667,178.90816325999998,662.2646133,493.4429851973417,19003.54731,44114.630115,347.6451692784988,386.86428608818494,933.1070660374621,140.23740320498322,0.27549376600987774,-0.4711828865547021,1.2786349602852118,1,5,22
2025-05-28,Cinnamon,246.4,10.0,137149.45,6.0,6.0,513.3780068359999,507.68549999999993,178.90816325999998,970.7974359,556.6130275962174,16084.33682,44322.030115,376.31929500023784,493.4429851973417,384.56827326578326,164.74444668928112,0.12801892882034216,0.4473711595327845,0.0919155086432715,2,5,22
2025-05-29,Cinnamon,1603.81646,9.0,677956.8500000001,5.0,5.0,434.1158549811586,453.3968571,326.4460417,533.9414,422.7147350915703,17389.403280000002,42359.863769999996,412.0153714955079,556.6130275962174,208.53827611994984,142.870900379756,-0.24055903449277638,1.0270366810188243,0.553377169133086,3,5,22
2025-05-30,Cinnamon,2337.21646,14.0,1057772.95,5.0,9.0,529.8751468521733,475.23015,316.6919053,1470.9574,452.57808512962464,18351.01974,44079.08023,409.690126018217,422.7147350915703,466.5295579933702,141.916572312942,0.0706465792624551,-0.029904799438117968,0.7641700002879513,4,5,22
2025-05-31,Cinnamon,2505.0,4.0,1995150.19,3.0,3.0,848.294303825,852.80103605,417.0751282,1270.500015,796.4671416056287,12787.899580000001,38107.48023,518.1133767847613,452.57808512962464,145.92763700636306,148.45455117411495,0.7598446937118255,4.457959560949373,1.1753298425573027,5,5,22
2025-06-01,Cinnamon,,,,,,,,,,,12787.899580000001,35827.48023,518.1133767847613,796.4671416056287,,148.45455117411495,,,,6,6,22
2025-06-02,Cinnamon,1000.0,1.0,43499.96,1.0,1.0,43.49996,43.49996,43.49996,43.49996,43.49996,11742.19958,35092.48023,460.8859891033971,,386.86428608818494,244.3667313690503,,-0.8875575710545577,0.5109775182342795,0,6,23
2025-06-03,Cinnamon,449.893,3.0,183940.00999999998,3.0,3.0,435.5801494034606,442.76878151038187,119.495,744.4766667,408.8527938867686,8142.32592,27145.87323,446.7876238849683,43.49996,493.4429851973417,244.55282006092892,8.398923444682906,-0.17142850105923202,0.33152173304308113,1,6,23
2025-06-04,Cinnamon,2893.0,11.0,2195792.0,6.0,6.0,478.5799176272727,399.654,252.0945,1382.64301,759.0017283031456,10788.925920000001,26873.262740000002,480.5190740027897,408.8527938867686,556.6130275962174,274.8161466630972,0.8564181036594565,0.3636075525953133,1.6088719237401157,2,6,23
2025-06-05,Cinnamon,1945.0,10.0,986344.56,5.0,5.0,859.7640933,793.8413,329.69477500000005,1504.8775,507.118025711054,11130.10946,28519.512740000002,494.58628910603693,759.0017283031456,422.7147350915703,273.422170177992,-0.33186183008464665,0.1996696202255639,1.0485072084816676,3,6,23
2025-06-06,Cinnamon,611.0,16.0,286181.65,6.0,6.0,620.0724653249999,534.368275,280.0,984.9453331999999,468.382405900982,9403.893,27754.91274,497.2203425679298,507.118025711054,452.57808512962464,273.01235891148724,-0.07638383541140925,0.034920649697014916,0.3898385487797447,4,6,23
2025-06-07,Cinnamon,752.930965,5.0,276258.06,3.0,3.0,365.5457194559402,337.61933329999994,274.80477779999995,586.8012461797008,366.9102120723644,7651.823965,20439.723545,425.6275209790524,468.382405900982,796.4671416056287,232.10240470499005,-0.21664390581329662,-0.5393278731716464,0.5903933246064947,5,6,23
2025-06-08,Cinnamon,,,,,,,,,,,7651.823965,20439.723545,425.6275209790524,366.9102120723644,,232.10240470499005,,,,6,6,23
2025-06-09,Cinnamon,1228.32,14.0,452798.76,5.0,8.0,421.24757907857145,411.86288890000003,319.60675,607.005,368.6325713278625,7880.143965,19622.343545,479.8162895336962,,43.49996,147.6252329043546,,7.474319777026519,0.9352519487884761,0,6,24
2025-06-10,Cinnamon,10556.0,6.0,11661855.67,5.0,5.0,490.3059398666666,374.45512974999997,70.0,1454.251075,1104.7608632260326,17986.250965,26128.576885000002,595.8009677569069,368.6325713278625,408.8527938867686,287.67039330738885,1.9969160328034503,1.7020993368385664,3.52135640291284,1,6,24
2025-06-11,Cinnamon,4646.6,8.0,1858182.27,4.0,4.0,404.872618675,407.14563625,236.3182269,613.207,399.90149141399945,19739.850964999998,30528.776885,535.9509282753825,1104.7608632260326,759.0017283031456,284.2608763657262,-0.6380198604734786,-0.4731217644154314,1.412351088639539,2,6,24
2025-06-12,Cinnamon,1916.0,11.0,907873.57,5.0,6.0,496.58138863181824,479.1552941,331.05505,816.6928,473.83798017291235,19710.850964999998,30840.960425,530.4042540190256,399.90149141399945,507.118025711054,285.2589411888478,0.1848867542291055,-0.06562583826807988,0.5832320492105147,3,6,24
2025-06-13,Cinnamon,1212.5,3.0,635871.9199999999,2.0,2.0,410.0931196666666,353.69824,337.61933329999994,538.9617857,524.4304494705154,20312.350964999998,29716.243965,539.7455946139479,473.83798017291235,468.382405900982,283.73534516272616,0.10677166334184718,0.11966299942825409,0.35815647398646655,4,6,24
2025-06-14,Cinnamon,2240.0,2.0,1207274.4,1.0,1.0,538.9617857,538.9617857,538.9617857,538.9617857,538.9617857,21799.42,29451.243965,568.4208568852204,524.4304494705154,366.9102120723644,271.19131673901995,0.027708795788184748,0.46892010079485713,0.6165301645640114,5,6,24
2025-06-15,Cinnamon,,,,,,,,,,,21799.42,29451.243965,568.4208568852204,538.9617857,,271.19131673901995,,,,6,6,24
2025-06-16,Cinnamon,180.0,5.0,70450.28,2.0,2.0,411.39279999999997,377.2163333,291.3786667,560.7063333,391.39044444999996,20751.1,28631.243965,572.21383573891,,368.6325713278625,267.9782599849271,,0.06173592593883037,0.05204543373604291,0,6,25
2025-06-17,Cinnamon,171.7,4.0,110218.18,3.0,4.0,644.0905646898678,635.8306497797357,599.5979592,705.103,641.9230052463599,10366.800000000001,28353.050965000002,495.07419274229784,391.39044444999996,1104.7608632260326,94.45805822789866,0.6401090377881349,-0.4189484560741329,0.0993749276536636,1,6,25
2025-06-18,Cinnamon,120.0,2.0,66629.3,1.0,1.0,555.24416665,555.24416665,485.3015,625.1868333,555.24416665,5840.2,25580.050965000002,520.9646386149647,641.9230052463599,399.90149141399945,83.84785671433782,-0.13502996136288015,0.38845235282001367,0.12328344919694531,2,6,25
2025-06-19,Cinnamon,1603.18,8.0,767910.2,4.0,6.0,451.6659374125,443.75401050000005,307.5222,637.874875,478.99187865188435,5527.38,25238.230965000002,521.8236216947934,555.24416665,473.83798017291235,83.29307163186688,-0.13733109247806208,0.010876921425950759,1.7402603041585707,3,6,25
2025-06-20,Cinnamon,1579.5,9.0,666050.76,4.0,6.0,425.0885473888889,341.0486564,271.6,644.624875,421.6845584157012,5894.38,26206.730965000002,504.69930651899085,478.99187865188435,524.4304494705154,92.68253592913496,-0.11964152794714134,-0.19591900347996638,1.6078026866269226,4,6,25
2025-06-21,Cinnamon,6961.8,5.0,966630.5700000001,3.0,3.0,431.17123302,237.8493333,78.669586,1150.409402,138.84779368742278,10616.18,32415.600000000002,438.01364118356133,421.6845584157012,538.9617857,172.5930511494721,-0.6707306660479013,-0.7423791493731078,3.9346356222294645,5,6,25
2025-06-22,Cinnamon,,,,,,,,,,,10616.18,32415.600000000002,438.01364118356133,138.84779368742278,,172.5930511494721,,,,6,6,25
2025-06-23,Cinnamon,757.4,9.0,349971.82999999996,3.0,5.0,472.9877456222223,498.4825,299.08575,790.3457494,462.07001584362297,11193.58,31944.680000000004,449.7935697491652,,391.39044444999996,171.1807190728477,,0.18058583799342687,0.40598271509204387,0,6,26
2025-06-24,Cinnamon,493.12,6.0,308713.65,4.0,5.0,800.9264472666667,813.8325,544.0633333,1097.522436,626.0416328567488,11515.0,21881.8,447.1466743508967,462.07001584362297,641.9230052463599,167.70319993649125,0.3548631406297922,-0.024740307263978023,0.2569448545375597,1,6,26
2025-06-25,Cinnamon,1913.0,7.0,1113257.33,4.0,6.0,707.7226193285715,567.7007143,472.4854211,1511.6255,581.9431939486147,13308.0,19148.2,451.5965122339992,626.0416328567488,555.24416665,171.45730888817877,-0.07044010588705485,0.04808520089405022,0.8624887285843101,2,6,26
2025-06-26,Cinnamon,1059.09,8.0,619307.86,7.0,7.0,574.577974725,468.99876665,102.83,1150.406282,584.7547045065255,12763.91,18291.29,469.22364987643937,581.9431939486147,478.99187865188435,180.0579606877771,0.004831245707736631,0.22080296257278742,0.497852147186873,3,6,26
2025-06-27,Cinnamon,2062.0,3.0,789571.68,3.0,3.0,467.5045373666667,520.7363131,226.89091,654.886389,382.9154607065955,13246.41,19140.79,462.76213359158845,584.7547045065255,421.6845584157012,182.78018337876466,-0.3451690807178065,-0.09193862316126522,0.9339889071831537,4,6,26
2025-06-28,Cinnamon,4600.200000000001,12.0,1171455.58,5.0,8.0,409.47231360347223,494.68983130000004,38.202207341666664,625.31592,254.65318464078953,10884.810000000001,21500.99,482.06303208381615,382.9154607065955,138.84779368742278,143.66395798674444,-0.3349623852458793,0.8340455968214404,2.535753954363926,5,6,26
2025-06-29,Cinnamon,100.0,1.0,32077.87,1.0,1.0,320.77869999999996,320.77869999999996,320.77869999999996,320.77869999999996,320.77869999999996,10984.810000000001,21600.99,459.0224132146996,254.65318464078953,,144.62204135418224,0.25966891186727636,,0.0637243611860378,6,6,26
2025-06-30,Cinnamon,1136.4,11.0,459894.74,3.0,3.0,434.5582871454546,394.4021939,233.23168,542.966,404.6944209834565,11363.810000000001,22557.39,450.82589966324724,320.77869999999996,462.07001584362297,146.03947644958023,0.26160004072420184,-0.12417078125143688,0.7000117038211655,0,6,27
2025-05-01,Cloves,616.9,4.0,505668.1,4.0,4.0,930.2547149750001,1015.4296166500001,548.0471805999999,1142.112446,819.692170467823,616.9,616.9,819.692170467823,,,,,,1.0,3,5,18
2025-05-02,Cloves,931.85,4.0,791389.0900000001,3.0,4.0,804.0023848625,875.8075214,494.12959185,970.2649048,849.266609437227,1548.75,1548.75,834.479389952525,819.692170467823,,20.91228634505323,0.03607993346151517,,1.2033575464083939,4,5,18
2025-05-03,Cloves,165.0,2.0,136689.55,2.0,2.0,841.86983845,841.86983845,778.4706,905.2690769,828.4215151424241,1713.75,1713.75,832.4600983491581,849.266609437227,,15.195212266600125,-0.024544817920742257,,0.2888402625820569,5,5,18
2025-05-04,Cloves,,,,,,,,,,,1713.75,1713.75,832.4600983491581,828.4215151424241,,15.195212266600125,,,,6,5,18
2025-05-05,Cloves,15.0,1.0,22496.49,1.0,1.0,1499.766,1499.766,1499.766,1499.766,1499.766,1728.75,1728.75,999.2865737618686,,,333.88354443587383,,,0.03470715835140998,0,5,19
2025-05-06,Cloves,49.545,3.0,43774.03,3.0,3.0,1038.4036377999998,704.3094444,610.900463,1800.001006,883.5206378982742,1778.295,1778.295,976.1333865891496,1499.766,,293.749921387345,-0.41089434091833377,,0.13930478351454625,1,5,19
2025-05-07,Cloves,15928.0,14.0,4488886.3,6.0,7.0,828.2798826,944.5617222000001,179.9866667,1170.453,281.82359995201534,17706.295,17706.295,860.415088816294,883.5206378982742,,386.49134490793057,-0.6810220521589405,,5.397402449241923,2,5,19
2025-05-08,Cloves,4658.0,9.0,2436419.62,5.0,8.0,913.1458395977778,950.004,179.9866667,1532.862,523.0613181666165,21747.394999999997,22364.295,810.9766134327597,281.82359995201534,819.692170467823,410.9408794089373,0.8559883496473519,-0.3618807925564427,1.2851194361439613,3,5,19
2025-05-09,Cloves,7710.0,8.0,11093181.88,3.0,5.0,1119.3042785,1142.456452,778.4715,1793.957996,1438.804394314397,28525.545,30074.295,909.2329109122879,523.0613181666165,849.266609437227,485.6208048536182,1.750737522242237,0.6941728054842893,1.6217043355350442,4,5,19
2025-05-10,Cloves,5807.29,7.0,2378106.77,4.0,6.0,656.1420850000001,785.1772,85.0,1188.9927,409.50370482410386,34167.835,35881.585,839.4132758592345,1438.804394314397,828.4215151424241,527.842389285094,-0.7153861174998455,-0.5056819537651662,1.0197819089210656,5,5,19
2025-05-11,Cloves,1494.0,4.0,653063.88,2.0,2.0,503.1066502,379.7934417,342.0861674,910.75355,437.1244176891566,35661.835,37375.585,781.9434389777949,409.50370482410386,,505.2729938657771,0.06744923804026826,,0.29325467968768293,6,5,19
2025-05-12,Cloves,2180.0,4.0,2668684.34,3.0,3.0,1079.52083125,1144.998,778.4685,1249.618825,1224.167128440367,37826.835,39555.585,742.5721716121328,437.1244176891566,1499.766,447.4458394659024,1.8005004499906114,-0.1837612477944114,0.4034173094312543,0,5,20
2025-05-13,Cloves,2637.25,11.0,1997028.54,7.0,7.0,999.4344928727273,977.335,609.09375,1547.025641,757.2389951670301,40414.54,42192.835,724.5319369362409,1224.167128440367,883.5206378982742,443.3428264572693,-0.381425152191613,-0.14293004296044953,0.45678486010232955,1,5,20
